"longitude","latitude","individual","species","datatype","vol_no","phase"
-13.198768,15.647976,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1967592,15.6457584,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2124384,15.67628,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2679864,15.79508,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.3242664,15.928528,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2674568,15.7748064,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2562608,15.7458208,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1806432,15.6542656,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819928,15.6561664,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1806088,15.6539408,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1766672,15.6224096,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2166024,15.6104736,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0742224,15.518928,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.034712,15.5102032,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.034384,15.5101792,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0347296,15.5103744,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0343392,15.51024,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0347984,15.5101008,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0361032,15.5113456,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0352352,15.5097168,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0347672,15.5099776,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0347888,15.5100496,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0347968,15.5099936,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0352328,15.5112208,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1525736,15.6073504,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0884368,15.5787696,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2040216,15.622576,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1806552,15.6541488,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1805592,15.6540496,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.180324,15.6541536,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1805232,15.653896,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1941584,15.650192,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2046896,15.6416192,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2390112,15.676928,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2732488,15.7844336,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820256,15.661528,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818856,15.6615904,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.181948,15.6615232,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819952,15.6615216,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.181924,15.6615984,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.181716,15.6616144,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0770064,15.5236544,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0879328,15.5546704,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1196512,15.5737712,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.119652,15.5738176,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1192704,15.5742832,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2334632,15.675136,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1822288,15.6612928,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2647304,15.7849088,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2602456,15.7678944,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2089664,15.6890544,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.181904,15.6615568,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2089672,15.6878064,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2152752,15.6107152,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2163304,15.6777984,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2557408,15.746328,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2573728,15.7551184,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1879728,15.6606288,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1812264,15.6605792,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.182176,15.6614416,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820968,15.6615664,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1821808,15.6615376,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820952,15.6616416,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.182088,15.6616768,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820688,15.6616144,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820768,15.6615184,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1817152,15.6612352,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820472,15.6613024,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2024,15.6703872,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2165648,15.6777328,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2494472,15.6506672,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1907816,15.636944,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2271912,15.659408,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1806888,15.6542368,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2313336,15.6699328,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1807432,15.6540624,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1803192,15.65396,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2184848,15.6715824,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2573688,15.7549808,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2082576,15.6647728,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820128,15.6613168,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1821536,15.6614128,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.181804,15.6614432,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818152,15.6614384,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820648,15.6612304,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.182084,15.661304,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1817592,15.6602896,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818664,15.661376,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818984,15.6612992,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818432,15.6613408,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818296,15.6612384,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1822064,15.661488,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1822456,15.6616304,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.180824,15.6540208,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1807976,15.6538576,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1804136,15.6538592,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1808336,15.6539312,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2334896,15.6202176,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2116472,15.6099904,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1324368,15.5994256,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.0351992,15.5105568,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2412856,15.6396768,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1806984,15.6539424,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1809064,15.6539328,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1809944,15.6538512,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1821352,15.6614352,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1824408,15.6613888,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820088,15.6612704,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820144,15.6612256,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819168,15.6613024,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.18206,15.6612128,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820904,15.6613312,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819648,15.6613136,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818856,15.6614048,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1806152,15.654064,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1805312,15.6539312,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2199224,15.6741072,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.180516,15.6542144,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2132664,15.6775328,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1808144,15.6540352,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1805848,15.654136,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1806328,15.65416,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2106952,15.6849376,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.180484,15.6541792,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819792,15.6613072,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818016,15.6615664,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819,15.6614992,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1817904,15.661416,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818344,15.6614368,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818904,15.6612208,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818736,15.6613152,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818904,15.661256,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819728,15.6612208,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818616,15.6612096,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819432,15.6612704,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819576,15.6612928,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1820208,15.6612848,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818216,15.6614464,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2447208,15.6427504,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2184696,15.6759248,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2091864,15.687488,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.180872,15.6537952,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1808128,15.6540704,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818336,15.6612464,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2527216,15.6859888,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.180792,15.6537232,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.181196,15.6591936,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1809112,15.6542352,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818168,15.6613296,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818648,15.6612112,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818008,15.6612112,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818984,15.6611712,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1810744,15.6609488,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.181536,15.6607744,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818808,15.6610048,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1817,15.661224,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1829504,15.6540928,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1965008,15.646352,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2075432,15.6940176,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2151472,15.6112416,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1525424,15.6074864,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1524632,15.607464,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1520136,15.6071904,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1522048,15.6075456,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1521208,15.6076016,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1524784,15.608104,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1516952,15.6071936,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.151868,15.6075552,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1437632,15.6048096,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2187208,15.6750592,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1816928,15.653584,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1805928,15.6596512,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818568,15.6613952,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.181532,15.6612112,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1806952,15.661,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819192,15.6612112,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819608,15.6612992,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819328,15.6612464,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818896,15.66128,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1819192,15.661352,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.219496,15.6740672,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1818792,15.6613136,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1817872,15.6613024,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1816528,15.6537728,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1523472,15.6073072,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1521448,15.6072304,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1520872,15.6072256,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1520472,15.607216,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.152236,15.6070032,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1518856,15.6071776,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2182192,15.6751456,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.154224,15.6072992,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1519664,15.6071712,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1519824,15.60716,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1520656,15.6071856,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1520336,15.6072032,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1517792,15.6071712,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1517936,15.6072544,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1519048,15.6070912,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1520768,15.607224,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1519976,15.6071968,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.151972,15.6073056,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.169116,15.6178976,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2089912,15.6970352,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2646152,15.70808,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2741376,15.7523744,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2106392,15.6993376,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1806656,15.6535248,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1807928,15.6535296,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1815752,15.6537216,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1813344,15.6539408,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.2393752,15.6764416,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1813936,15.6538128,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.181392,15.6537968,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.151476,15.6072208,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1511968,15.6070864,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1515352,15.6072432,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1513256,15.6071792,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
-13.1523736,15.607152,"Gelochelidon nilotica [FRP-GE13341]","Gelochelidon nilotica","raw","Vol 2","sud_nord"
