system:index,area,buffer_class_0,buffer_class_1,buffer_class_2,buffer_class_3,buffer_class_4,buffer_class_5,buffer_class_6,buffer_class_7,buffer_class_8,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,id,individual,percent,.geo
00000000000000000197,543.8378117893067,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.260552089323555,34.19774816176195],[10.26088651938385,34.18673958236416],[10.264975515955301,34.180438813807896],[10.269483633236957,34.175732455602486],[10.274058651460008,34.17289047478313],[10.283141854145295,34.17337130558914],[10.285210848785063,34.17573245949978],[10.285456090864468,34.18673966020152],[10.283141854145294,34.19097098943169],[10.277505539541716,34.19774819199305],[10.274058651460008,34.20035325367199],[10.264975515955301,34.201704453637355],[10.260552089323555,34.19774816176195]]]}"
00000000000000000198,543.8378117893067,56.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,0.0,71.0,0.0,2.0,2.0,0.0,0.0,0.0,24.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.191449400037929,34.35198912925363],[10.191654451192505,34.3409607369453],[10.192323307755265,34.3394341094899],[10.196447977724736,34.32993384407867],[10.201406557833673,34.323784858257525],[10.208639172483169,34.31891370031189],[10.210489711553763,34.31769595630866],[10.219568491128664,34.31771754441414],[10.221432345167054,34.31891366326396],[10.228651619859951,34.32371449732734],[10.234314705913379,34.32993377765692],[10.237730371658502,34.3357096428541],[10.241337816249967,34.34096075620455],[10.246813557170515,34.349899187033664],[10.25589672710943,34.34959600809907],[10.264975515955301,34.34782559825666],[10.274058651460008,34.34987215558228],[10.27604740886694,34.351989130601275],[10.280622506265725,34.36301349204957],[10.278464258867421,34.3740446898744],[10.274058651460008,34.37949316920087],[10.264975515955301,34.382380045459406],[10.25589672710943,34.377732950570405],[10.250951622838839,34.374044725704834],[10.246813557170515,34.36814717929765],[10.2377303716585,34.36959846738677],[10.22920903262443,34.374044746712876],[10.228651619859953,34.374250552488235],[10.219568491128664,34.37585364532032],[10.21048971155376,34.37484083829983],[10.20923674262999,34.37404473002322],[10.201406557833673,34.3691381552286],[10.196216149679756,34.36301350404094],[10.192323307755265,34.35408990738432],[10.191449400037929,34.35198912925363]]]}"
00000000000000000199,543.8378117893067,73.0,0.0,0.0,0.0,8.0,5.0,12.0,2.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.591876600308003,35.955149057475865],[10.591912329940348,35.95510488847556],[10.591952439904674,35.95514905340558],[10.591912329940348,35.95520429134986],[10.591876600308003,35.955149057475865]]]}"
0000000000000000019a,543.8378117893067,87.0,1.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.534322984839084,36.13523155552047],[10.536186907394004,36.12396249056241],[10.537422104184412,36.12238588286133],[10.546505302257257,36.118237221314544],[10.555588453761874,36.11971414279679],[10.560216997644845,36.123962504952225],[10.563516791026165,36.13523158312431],[10.557568284695884,36.14650223572432],[10.555588453761874,36.14827849815888],[10.546505302257259,36.14937964602774],[10.540164403458549,36.14650226651402],[10.537422104184412,36.14350876398949],[10.534322984839084,36.13523155552047]]]}"
0000000000000000019b,543.8378117893067,40.0,6.0,0.0,0.0,13.0,4.0,34.0,3.0,0.0,50.0,2.0,0.0,1.0,7.0,2.0,36.0,3.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.264480523548533,36.7687553879241],[10.264975515955301,36.76725511772355],[10.268079037098087,36.75740109091712],[10.274058651460008,36.74841803670407],[10.276707399207739,36.74604283952945],[10.283141854145294,36.74176092449208],[10.292220585975922,36.7402444796406],[10.301303748568488,36.74130375900354],[10.310382523133033,36.744788357079685],[10.313026779758781,36.74604281012442],[10.319465727485555,36.75083239394709],[10.328548908720133,36.754044170123876],[10.332463967877842,36.757401067229274],[10.331126213564307,36.76875536442932],[10.328548908720133,36.77125956104667],[10.322395329246815,36.780116927856035],[10.319465727485555,36.78331314989094],[10.31409248464619,36.791480112956755],[10.310382523133033,36.79556947579125],[10.301303748568488,36.80230371615103],[10.299408689524089,36.80283938255757],[10.292220585975924,36.80490945084238],[10.283141854145294,36.80340847025133],[10.282410599973138,36.80283935894066],[10.274058651460008,36.79649000084168],[10.270134674289679,36.791480126383476],[10.265332213429383,36.780116919470956],[10.264975515955301,36.7749853447189],[10.264480523548533,36.7687553879241]]]}"
0000000000000000019c,543.8378117893067,65.0,3.0,0.0,1.0,20.0,3.0,6.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.210373821877232,37.14449948213276],[10.21048971155376,37.14435379102759],[10.210605686909124,37.1444995331746],[10.210489711553763,37.14464523153375],[10.210373821877232,37.14449948213276]]]}"
0000000000000000019d,543.8378117893067,56.0,0.0,0.0,0.0,1.0,1.0,7.0,35.0,0.0,58.0,0.0,0.0,1.0,0.0,0.0,22.0,18.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[11.058343168506017,33.46337808671609],[11.058468063592377,33.452467323816016],[11.060487985590129,33.44155251820949],[11.064153420225995,33.434324985545445],[11.065558000721076,33.430639095551314],[11.072536491357601,33.41973234476969],[11.073236595225385,33.41889675902171],[11.082315353332095,33.41084617650228],[11.085998533967953,33.4088215900375],[11.091398499332405,33.40476729756532],[11.100481716025882,33.40221265901339],[11.109560425525036,33.40205195141237],[11.11864360779118,33.40444595509434],[11.124480608506369,33.40882161392104],[11.12772236658478,33.41074975711281],[11.136051911577514,33.41973239691845],[11.136805510798384,33.4208305266815],[11.142785186081458,33.43063914180441],[11.145888721218775,33.438509297426535],[11.147739226574476,33.441552558209324],[11.1525283274711,33.45246733186696],[11.154967417832403,33.45769214011881],[11.158753221276033,33.463378084461546],[11.163083007648561,33.47429557942101],[11.16405067118295,33.478476431093156],[11.168554376661946,33.485214370045924],[11.170783882850394,33.49612920940741],[11.16405067118295,33.5052491800653],[11.16347097054069,33.50705075763435],[11.154967417832403,33.51711566001123],[11.154588474018935,33.517968229133125],[11.145888721218775,33.52881744070156],[11.145808464331626,33.52889248076787],[11.136805510798382,33.53666951927119],[11.129786914328463,33.53981807975959],[11.12772236658478,33.54138439868272],[11.11864360779118,33.543685556825686],[11.109560425525036,33.54313843101643],[11.10251503235093,33.53981806354153],[11.100481716025882,33.53929780409416],[11.091398499332403,33.534196909061315],[11.086386449792185,33.5288924881512],[11.082315353332095,33.52401742030574],[11.077887450291145,33.51796831351883],[11.073236595225385,33.50735100206625],[11.073040375716218,33.507050768852515],[11.068037300634924,33.49612920602517],[11.064153420225995,33.48545565208931],[11.064001759204533,33.48521438422537],[11.06002870469859,33.47429557338763],[11.058343168506017,33.46337808671609]]]}"
0000000000000000019e,543.8378117893067,47.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,73.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.77807978648798,33.496129184105314],[10.779060792233881,33.485214421198826],[10.782623618427726,33.47743116009895],[10.784505349032697,33.474295566789664],[10.79170677552755,33.467579834469156],[10.800789947042917,33.464750118098316],[10.809868741508085,33.46719935799345],[10.81895193869151,33.47320747368262],[10.819879385818727,33.4742955669036],[10.825729692927224,33.485214376526955],[10.828035061444329,33.493555849562505],[10.828761883264917,33.49612919970041],[10.828035061444329,33.5010938593453],[10.827196739121328,33.50705073054969],[10.821952915673984,33.51796828651079],[10.818951938691509,33.52150767667293],[10.809868741508087,33.52732106971375],[10.800789947042917,33.52883350163026],[10.79170677552755,33.52477897881762],[10.78488886039363,33.51796827082536],[10.782623618427726,33.51408050626205],[10.779453145757497,33.50705074599324],[10.77807978648798,33.496129184105314]]]}"
0000000000000000019f,543.8378117893067,59.0,0.0,0.0,0.0,3.0,1.0,22.0,15.0,0.0,76.0,0.0,0.0,1.0,0.0,0.0,9.0,14.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.71709707705865,34.672375691589274],[10.718443742515754,34.661305620726026],[10.719054642044343,34.65972431437797],[10.723308601798445,34.650242416752626],[10.728137845895818,34.64492872434429],[10.737216597408798,34.641174540123835],[10.746299755576475,34.641793857293415],[10.755382932746247,34.64458099267998],[10.764310037454528,34.65024240995636],[10.764461653519074,34.650345721271265],[10.7729562437045,34.66130559940238],[10.773544865517763,34.66270764258245],[10.77726376686323,34.672375735108396],[10.778160080722781,34.68344721888618],[10.776857997240619,34.69451473645845],[10.773544865517765,34.702000835458165],[10.771600706422644,34.70558918021804],[10.764461653519076,34.71387555869822],[10.7600962068712,34.71665964954924],[10.755382932746247,34.719552578278545],[10.746299755576477,34.72038997869431],[10.737216597408798,34.7177417231889],[10.735959124427149,34.71665964322887],[10.728137845895818,34.70975402523794],[10.724940656479683,34.705589172376634],[10.720142711888903,34.69451477713539],[10.719054642044345,34.68926348547156],[10.717534066068694,34.6834472463928],[10.71709707705865,34.672375691589274]]]}"
000000000000000001a0,543.8378117893067,83.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,0.0,58.0,0.0,0.0,1.0,0.0,18.0,3.0,19.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[11.141327055289459,34.73881580855206],[11.145621169720686,34.72773697965856],[11.145888721218775,34.72743239934684],[11.154459135802474,34.71665964069604],[11.154967417832403,34.71615388976033],[11.16405067118295,34.71110788932346],[11.173133815243085,34.708519741077716],[11.182212527948096,34.70698104587084],[11.191295795955611,34.70852522353778],[11.200378951942124,34.713424265672415],[11.20315695543904,34.71665966659457],[11.207995093737237,34.727736955064124],[11.208565893716486,34.73881579992681],[11.204869281212149,34.74989059964162],[11.200378951942124,34.75634792914794],[11.196111569844192,34.76097234269448],[11.191295795955611,34.76512355853713],[11.182212527948096,34.76998235148374],[11.176415726403512,34.772055472741556],[11.173133815243085,34.773437610263024],[11.16405067118295,34.7732580112089],[11.1620217771286,34.772055515032136],[11.154967417832403,34.76793655717877],[11.148127215116057,34.760972321626596],[11.145888721218775,34.75670156703894],[11.14202272929379,34.74989062693944],[11.141327055289459,34.73881580855206]]]}"
000000000000000001a1,543.8378117893067,89.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[11.093097474349364,34.77205549914503],[11.095634637952125,34.76097234041566],[11.100481716025882,34.75076096864656],[11.10128883744633,34.74989061729553],[11.109560425525036,34.74039312279779],[11.11232065621668,34.73881580982001],[11.11864360779118,34.73710247550241],[11.121024763448691,34.73881576857015],[11.122023622422505,34.74989061540443],[11.11864360779118,34.75900829032345],[11.117675961424062,34.76097229899585],[11.11420239383485,34.77205550146204],[11.113056368209072,34.78313465253757],[11.110055433927844,34.7942207709018],[11.109560425525036,34.79485760773552],[11.100481716025884,34.79595706899634],[11.098796168946842,34.79422079846585],[11.094573362624413,34.78313465257136],[11.093097474349364,34.77205549914503]]]}"
000000000000000001a2,543.8378117893067,50.0,0.0,0.0,0.0,2.0,1.0,33.0,13.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.8175026701005,34.77205549669403],[10.81895193869151,34.77095092832538],[10.820802450983035,34.77205544475744],[10.81895193869151,34.77360625815325],[10.8175026701005,34.77205549669403]]]}"
000000000000000001a3,543.8378117893067,59.0,0.0,0.0,0.0,3.0,1.0,15.0,22.0,0.0,64.0,0.0,0.0,1.0,2.0,3.0,10.0,20.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.835125019936925,34.78313472478727],[10.837113803125696,34.77812273143481],[10.83892867418984,34.772055495744645],[10.8461970321575,34.76673949801193],[10.855275705206148,34.762305293590416],[10.86110821459208,34.76097233940065],[10.8643589507606,34.76022150175718],[10.873442117278907,34.76035204294318],[10.875176703397397,34.76097229531635],[10.882520809906266,34.76286567325229],[10.891604073611932,34.768322833239274],[10.89484577053905,34.77205549527777],[10.900687255519838,34.78208984386049],[10.901289166560238,34.783134715533734],[10.904655802172664,34.79422079831805],[10.907433874443567,34.80530831753165],[10.90976595951954,34.81282059632138],[10.918849146979873,34.81614147340766],[10.92160039600012,34.816391906077016],[10.918849146979873,34.82095969663255],[10.918006403738682,34.82748242491294],[10.90976595951954,34.834098216528304],[10.90837916306382,34.83856893678948],[10.904258965929893,34.84966237109178],[10.900687255519838,34.85901424391696],[10.898814418755123,34.860757225477194],[10.891604073611932,34.86387848668198],[10.882520809906266,34.8626964409323],[10.876153288871302,34.860757233962374],[10.873442117278907,34.86029971757441],[10.864358950760602,34.85753816004823],[10.855275705206148,34.85329512160277],[10.851686196285051,34.849662378799046],[10.846197032157502,34.84329581629995],[10.842910661863238,34.83856892864093],[10.839191758028797,34.827482392381455],[10.837555310907389,34.81639192313958],[10.837318927023453,34.8053083662802],[10.837113803125698,34.79715993948187],[10.836930983166331,34.79422081221319],[10.835125019936925,34.78313472478727]]]}"
000000000000000001a4,543.8378117893067,79.0,1.0,0.0,0.0,9.0,5.0,4.0,2.0,1.0,87.0,0.0,0.0,1.0,0.0,3.0,7.0,1.0,0.0,homerange,Chroicocephalus genei [FRP-FS117764]_Hivernage3,95.0,"{""type"":""Polygon"",""coordinates"":[[[11.133813521178066,35.21650985794695],[11.135298404545585,35.205367431293766],[11.136805510798384,35.2027584545792],[11.142383915028324,35.19423199395592],[11.145888721218775,35.190524133135874],[11.154967417832403,35.18680009923416],[11.16405067118295,35.18706802048432],[11.173133815243084,35.1914046544686],[11.175630971698308,35.1942320078568],[11.181155757383046,35.2053674836898],[11.182212527948096,35.213451960782464],[11.182640666722412,35.21650990280259],[11.182212527948094,35.21782273459651],[11.179256139756015,35.227653779365134],[11.173133815243085,35.23712485372741],[11.171216465282965,35.23879375650333],[11.16405067118295,35.2432752835631],[11.154967417832403,35.244101632681065],[11.145888721218775,35.24094421587929],[11.143703753117183,35.238793760808186],[11.136805510798384,35.229530400729395],[11.135659565451245,35.227653758768994],[11.133813521178066,35.21650985794695]]]}"
000000000000000001a5,6140.43049551587,44.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,53.0,0.0,2.0,5.0,0.0,0.0,0.0,39.0,0.0,homerange,Chroicocephalus genei [FRP-FS117882]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.450893245711672,33.64938505812913],[10.452052595546018,33.64759128186967],[10.456774789669355,33.62702470923798],[10.470620326135167,33.61110641680382],[10.489179055181266,33.608132433483924],[10.507746789326932,33.61227129173112],[10.523585502530983,33.627024685017936],[10.526314514227673,33.63092825894946],[10.538309499043585,33.64938501901395],[10.526564186333799,33.671751043315126],[10.526314514227673,33.672046489740254],[10.507746789326932,33.69130180087259],[10.490481137828708,33.69411201943274],[10.489179055181266,33.69507919679522],[10.48768524769955,33.6941119541647],[10.470620326135165,33.69188211761522],[10.453604392846435,33.67175103043209],[10.452052595546018,33.65243561576406],[10.450893245711672,33.64938505812913]]]}"
000000000000000001a6,6140.43049551587,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homerange,Chroicocephalus genei [FRP-FS117882]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.542171028344402,33.7836614791001],[10.544882136081654,33.77759434315443],[10.56344990446852,33.762933861462315],[10.574142753976854,33.7836615057448],[10.56344990446852,33.79722798281132],[10.544882136081654,33.78755042821907],[10.542171028344402,33.7836614791001]]]}"
000000000000000001a7,6140.43049551587,47.0,0.0,0.0,0.0,6.0,2.0,3.0,42.0,0.0,48.0,0.0,0.0,1.0,7.0,2.0,9.0,32.0,0.0,homerange,Chroicocephalus genei [FRP-FS117882]_Hivernage1,95.0,"{""type"":""Polygon"",""coordinates"":[[[10.084038559362904,33.895699426752486],[10.089688198243067,33.87328674773397],[10.09929313732243,33.861377314315945],[10.110815410483843,33.85086911778293],[10.11786085150216,33.84258507267155],[10.132540138430004,33.82845725069484],[10.136419581012127,33.823969043478506],[10.154987261589577,33.8101562914034],[10.173554999629486,33.80814405646182],[10.178272737389875,33.806051120423845],[10.192122701562392,33.79528595692904],[10.200028690574209,33.783661433029465],[10.210690359277494,33.76947863009626],[10.21549731633065,33.761266856707806],[10.229249153475312,33.74665210452013],[10.247816867722989,33.74791021737487],[10.259722694489177,33.76126685469444],[10.26625973622709,33.78366146014203],[10.263512882935753,33.80605105305675],[10.247816867722989,33.82410898980321],[10.229249153475314,33.82556195188982],[10.210690359277496,33.824227386824454],[10.20754675930913,33.82845723056089],[10.192122701562392,33.84561007704936],[10.190490676746748,33.85086910760726],[10.17696174497998,33.87328675072488],[10.173554999629486,33.87736827866481],[10.154987261589577,33.89381443431491],[10.153297287657365,33.895699441857175],[10.136419581012127,33.91718599264442],[10.135340535685739,33.9181287182921],[10.11786085150216,33.93416239106544],[10.09929313732243,33.92926468519137],[10.089884386438175,33.918128743208364],[10.084038559362904,33.895699426752486]]]}"
